,Nflow
0,0.34710743801652894
1,0.3728595041322314
2,0.3728595041322314
3,0.3728595041322314
4,0.3728595041322314
5,0.3728595041322314
6,0.3728595041322314
7,0.3728595041322314
8,0.3728595041322314
9,0.3728595041322314
10,0.3728595041322314
11,0.3728595041322314
12,0.3728595041322314
13,0.3728595041322314
14,0.3728595041322314
15,0.3728595041322314
16,0.3728595041322314
17,0.3728595041322314
18,0.3728595041322314
19,0.3728595041322314
20,0.3728595041322314
21,0.3728595041322314
22,0.3728595041322314
23,0.3728595041322314
24,0.3728595041322314
25,0.3728595041322314
26,0.3728595041322314
27,0.3728595041322314
28,0.3728595041322314
29,0.3728595041322314
