,Nflow
0,0.20937603305785124
1,0.21518595041322316
2,0.21518595041322316
3,0.21518595041322316
4,0.21518595041322316
5,0.21518595041322316
6,0.21518595041322316
7,0.21518595041322316
8,0.21518595041322316
9,0.21518595041322316
10,0.21518595041322316
11,0.21518595041322316
12,0.21518595041322316
13,0.21518595041322316
14,0.21518595041322316
15,0.21518595041322316
16,0.21518595041322316
17,0.21518595041322316
18,0.21518595041322316
19,0.21518595041322316
20,0.21518595041322316
21,0.21518595041322316
22,0.21518595041322316
23,0.21518595041322316
24,0.21518595041322316
25,0.21518595041322316
26,0.21518595041322316
27,0.21518595041322316
28,0.21518595041322316
29,0.0
