,Nflow
0,0.22473966942148757
1,0.21579752066115698
2,0.21579752066115698
3,0.21579752066115698
4,0.21579752066115698
5,0.21579752066115698
6,0.21579752066115698
7,0.21579752066115698
8,0.21579752066115698
9,0.21579752066115698
10,0.21579752066115698
11,0.21579752066115698
12,0.21579752066115698
13,0.21579752066115698
14,0.21579752066115698
15,0.21579752066115698
16,0.21579752066115698
17,0.21579752066115698
18,0.21579752066115698
19,0.21579752066115698
20,0.21579752066115698
21,0.21579752066115698
22,0.21579752066115698
23,0.21579752066115698
24,0.21579752066115698
25,0.21579752066115698
26,0.21579752066115698
27,0.21579752066115698
28,0.21579752066115698
29,0.21579752066115698
