,Nflow
0,0.04669500000000005
1,0.04782000000000004
2,0.04782000000000004
3,0.04782000000000004
4,0.04782000000000004
5,0.04782000000000004
6,0.04782000000000004
7,0.04782000000000004
8,0.04782000000000004
9,0.04782000000000004
10,0.04782000000000004
11,0.04782000000000004
12,0.04782000000000004
13,0.04782000000000004
14,0.04782000000000004
15,0.04782000000000004
16,0.04782000000000004
17,0.04782000000000004
18,0.04782000000000004
19,0.04782000000000004
20,0.04782000000000004
21,0.04782000000000004
22,0.04782000000000004
23,0.04782000000000004
24,0.04782000000000004
25,0.04782000000000004
26,0.04782000000000004
27,0.04782000000000004
28,0.04782000000000004
29,0.04782000000000004
