,Nflow
0,0.04078000000000003
1,0.038380000000000025
2,0.038380000000000025
3,0.038380000000000025
4,0.038380000000000025
5,0.038380000000000025
6,0.038380000000000025
7,0.038380000000000025
8,0.038380000000000025
9,0.038380000000000025
10,0.038380000000000025
11,0.038380000000000025
12,0.038380000000000025
13,0.038380000000000025
14,0.038380000000000025
15,0.038380000000000025
16,0.038380000000000025
17,0.038380000000000025
18,0.038380000000000025
19,0.038380000000000025
20,0.038380000000000025
21,0.038380000000000025
22,0.038380000000000025
23,0.038380000000000025
24,0.038380000000000025
25,0.038380000000000025
26,0.038380000000000025
27,0.038380000000000025
28,0.038380000000000025
29,0.038380000000000025
