,Nflow
0,0.048925000000000045
1,0.04854000000000005
2,0.04854000000000005
3,0.04854000000000005
4,0.04854000000000005
5,0.04854000000000005
6,0.04854000000000005
7,0.04854000000000005
8,0.04854000000000005
9,0.04854000000000005
10,0.04854000000000005
11,0.04854000000000005
12,0.04854000000000005
13,0.04854000000000005
14,0.04854000000000005
15,0.04854000000000005
16,0.04854000000000005
17,0.04854000000000005
18,0.04854000000000005
19,0.04854000000000005
20,0.04854000000000005
21,0.04854000000000005
22,0.04854000000000005
23,0.04854000000000005
24,0.04854000000000005
25,0.04854000000000005
26,0.04854000000000005
27,0.04854000000000005
28,0.04854000000000005
29,0.04854000000000005
