,Nflow
0,0.038555000000000034
1,0.03986500000000003
2,0.03986500000000003
3,0.03986500000000003
4,0.03986500000000003
5,0.03986500000000003
6,0.03986500000000003
7,0.03986500000000003
8,0.03986500000000003
9,0.03986500000000003
10,0.03986500000000003
11,0.03986500000000003
12,0.03986500000000003
13,0.03986500000000003
14,0.03986500000000003
15,0.03986500000000003
16,0.03986500000000003
17,0.03986500000000003
18,0.03986500000000003
19,0.03986500000000003
20,0.03986500000000003
21,0.03986500000000003
22,0.03986500000000003
23,0.03986500000000003
24,0.03986500000000003
25,0.03986500000000003
26,0.03986500000000003
27,0.03986500000000003
28,0.03986500000000003
29,0.03986500000000003
