,Nflow
0,0.05122944000000003
1,0.05623744000000003
2,0.058678400000000026
3,0.09344064000000002
4,0.09460352000000002
5,0.048199680000000036
6,0.05994112000000003
7,0.05994112000000003
8,0.05994112000000003
9,0.05994112000000003
10,0.05994112000000003
11,0.05994112000000003
12,0.05994112000000003
13,0.05994112000000003
14,0.05994112000000003
15,0.05994112000000003
16,0.05994112000000003
17,0.05994112000000003
18,0.05994112000000003
19,0.05994112000000003
20,0.05994112000000003
21,0.05994112000000003
22,0.05994112000000003
23,0.05994112000000003
24,0.05994112000000003
25,0.05994112000000003
26,0.05994112000000003
27,0.05994112000000003
28,0.05994112000000003
29,0.05994112000000003
