,Nflow
0,0.17068607999999996
1,0.17063231999999998
2,0.17063231999999998
3,0.17063231999999998
4,0.17063231999999998
5,0.17063231999999998
6,0.17063231999999998
7,0.17063231999999998
8,0.17063231999999998
9,0.17063231999999998
10,0.17063231999999998
11,0.17063231999999998
12,0.17063231999999998
13,0.17063231999999998
14,0.17063231999999998
15,0.17063231999999998
16,0.17063231999999998
17,0.17063231999999998
18,0.17063231999999998
19,0.17063231999999998
20,0.17063231999999998
21,0.17063231999999998
22,0.17063231999999998
23,0.17063231999999998
24,0.17063231999999998
25,0.17063231999999998
26,0.17063231999999998
27,0.17063231999999998
28,0.17063231999999998
29,0.17063231999999998
