,Nflow
0,0.18098623999999996
1,0.17485567999999999
2,0.17485567999999999
3,0.17485567999999999
4,0.17485567999999999
5,0.17485567999999999
6,0.17485567999999999
7,0.17485567999999999
8,0.17485567999999999
9,0.17485567999999999
10,0.17485567999999999
11,0.17485567999999999
12,0.17485567999999999
13,0.17485567999999999
14,0.17485567999999999
15,0.17485567999999999
16,0.17485567999999999
17,0.17485567999999999
18,0.17485567999999999
19,0.17485567999999999
20,0.17485567999999999
21,0.17485567999999999
22,0.17485567999999999
23,0.17485567999999999
24,0.17485567999999999
25,0.17485567999999999
26,0.17485567999999999
27,0.17485567999999999
28,0.17485567999999999
29,0.17485567999999999
