,Nflow
0,0.18169727999999996
1,0.15961087999999996
2,0.15961087999999996
3,0.15961087999999996
4,0.15961087999999996
5,0.15961087999999996
6,0.15961087999999996
7,0.15961087999999996
8,0.15961087999999996
9,0.15961087999999996
10,0.15961087999999996
11,0.15961087999999996
12,0.15961087999999996
13,0.15961087999999996
14,0.15961087999999996
15,0.15961087999999996
16,0.15961087999999996
17,0.15961087999999996
18,0.15961087999999996
19,0.15961087999999996
20,0.15961087999999996
21,0.15961087999999996
22,0.15961087999999996
23,0.15961087999999996
24,0.15961087999999996
25,0.15961087999999996
26,0.15961087999999996
27,0.15961087999999996
28,0.15961087999999996
29,0.15961087999999996
