,Nflow
0,0.16422783999999996
1,0.16400127999999997
2,0.16400127999999997
3,0.16400127999999997
4,0.16400127999999997
5,0.16400127999999997
6,0.16400127999999997
7,0.16400127999999997
8,0.16400127999999997
9,0.16400127999999997
10,0.16400127999999997
11,0.16400127999999997
12,0.16400127999999997
13,0.16400127999999997
14,0.16400127999999997
15,0.16400127999999997
16,0.16400127999999997
17,0.16400127999999997
18,0.16400127999999997
19,0.16400127999999997
20,0.16400127999999997
21,0.16400127999999997
22,0.16400127999999997
23,0.16400127999999997
24,0.16400127999999997
25,0.16400127999999997
26,0.16400127999999997
27,0.16400127999999997
28,0.16400127999999997
29,0.16400127999999997
